"","1","2","3","4","5","6"
"inrsemt",0,0,0,0,0,9.94025187741264e-06
"insecticide",0,0,0,0,0,9.94025187741264e-06
"insecticideresistance",0,0,0,0,0,9.94025187741264e-06
"insensitivity",0,0,0,0,0,9.94025187741264e-06
"inserra",0,0,0,0,0,9.94025187741264e-06
"insitute",0,0,0,0,0,9.94025187741264e-06
"inspecting",0,0,0,0,0,9.94025187741264e-06
"inspire",0,0,0,0,0,2.98207556322379e-05
"inspires",0,0,0,0,0,9.94025187741264e-06
"install",0,0,0,0,0,9.94025187741264e-06
"installation",0,0,0,0,0,9.94025187741264e-06
"instigating",0,0,0,0,0,9.94025187741264e-06
"instinctive",0,0,0,0,0,9.94025187741264e-06
"institució",0,0,0,0,0,3.97610075096505e-05
"institutegordon",0,0,0,0,0,1.98805037548253e-05
"instituteknaw",0,0,0,0,0,9.94025187741264e-06
"institutemuhc",0,0,0,0,0,9.94025187741264e-06
"institutesemel",0,0,0,0,0,9.94025187741264e-06
"institutewellcome",0,0,0,0,0,9.94025187741264e-06
"institutional",0,0,0,0,0,1.98805037548253e-05
"insubria",0,0,0,0,0,9.94025187741264e-06
"insular",0,0,0,0,0,6.95817631418885e-05
"insulatorenable",0,0,0,0,0,9.94025187741264e-06
"insurance",0,0,0,0,0,9.94025187741264e-06
"inta",0,0,0,0,0,9.94025187741264e-06
"integers",0,0,0,0,0,9.94025187741264e-06
"integrada",0,0,0,0,0,9.94025187741264e-06
"integrinbinding",0,0,0,0,0,9.94025187741264e-06
"integrinbound",0,0,0,0,0,9.94025187741264e-06
"integrincontaining",0,0,0,0,0,9.94025187741264e-06
"integrinecm",0,0,0,0,0,9.94025187741264e-06
"integrinligand",0,0,0,0,0,9.94025187741264e-06
"integrinprotgfβ",0,0,0,0,0,9.94025187741264e-06
"intensifies",0,0,0,0,0,9.94025187741264e-06
"intensitybetween",0,0,0,0,0,9.94025187741264e-06
"interactiondriven",0,0,0,0,0,9.94025187741264e-06
"interactome",0,0,0,0,0,2.98207556322379e-05
"interareal",0,0,0,0,0,9.94025187741264e-06
"interband",0,0,0,0,0,1.98805037548253e-05
"interbrick",0,0,0,0,0,9.94025187741264e-06
"interclavicleclavicle",0,0,0,0,0,9.94025187741264e-06
"interconnection",0,0,0,0,0,9.94025187741264e-06
"interdecadal",0,0,0,0,0,9.94025187741264e-06
"interdigitated",0,0,0,0,0,9.94025187741264e-06
"interdisciplinaire",0,0,0,0,0,1.98805037548253e-05
"interemitter",0,0,0,0,0,9.94025187741264e-06
"interendothelial",0,0,0,0,0,9.94025187741264e-06
"interfacing",0,0,0,0,0,1.98805037548253e-05
"interferonmediated",0,0,0,0,0,9.94025187741264e-06
"interferonγ",0,0,0,0,0,5.96415112644758e-05
"interferonγmediated",0,0,0,0,0,9.94025187741264e-06
"interfluvial",0,0,0,0,0,9.94025187741264e-06
"interglacials",0,0,0,0,0,3.97610075096505e-05
"intergrown",0,0,0,0,0,2.98207556322379e-05
"interinstitucional",0,0,0,0,0,9.94025187741264e-06
"interlaced",0,0,0,0,0,9.94025187741264e-06
"interleukina",0,0,0,0,0,9.94025187741264e-06
"interleukinβ",0,0,0,0,0,9.94025187741264e-06
"interlineage",0,0,0,0,0,9.94025187741264e-06
"interlocking",0,0,0,0,0,9.94025187741264e-06
"intermediaries",0,0,0,0,0,9.94025187741264e-06
"intermediatemass",0,0,0,0,0,5.96415112644758e-05
"intermediatestate",0,0,0,0,0,9.94025187741264e-06
"intermetallics",0,0,0,0,0,9.94025187741264e-06
"intermittently",0,0,0,0,0,9.94025187741264e-06
"internacional",0,0,0,0,0,9.94025187741264e-06
"internationale",0,0,0,0,0,1.98805037548253e-05
"internazionale",0,0,0,0,0,9.94025187741264e-06
"interorganelle",0,0,0,0,0,9.94025187741264e-06
"interphasic",0,0,0,0,0,9.94025187741264e-06
"interregional",0,0,0,0,0,9.94025187741264e-06
"interrelatedness",0,0,0,0,0,9.94025187741264e-06
"interrelation",0,0,0,0,0,9.94025187741264e-06
"interrogates",0,0,0,0,0,9.94025187741264e-06
"intersecting",0,0,0,0,0,9.94025187741264e-06
"interspecifictointraspecific",0,0,0,0,0,9.94025187741264e-06
"intersystem",0,0,0,0,0,9.94025187741264e-06
"intervascular",0,0,0,0,0,9.94025187741264e-06
"intestinallike",0,0,0,0,0,9.94025187741264e-06
"intini",0,0,0,0,0,9.94025187741264e-06
"intolerable",0,0,0,0,0,9.94025187741264e-06
"intraband",0,0,0,0,0,9.94025187741264e-06
"intrabronchiolar",0,0,0,0,0,9.94025187741264e-06
"intracluster",0,0,0,0,0,1.98805037548253e-05
"intracrystalline",0,0,0,0,0,9.94025187741264e-06
"intractability",0,0,0,0,0,9.94025187741264e-06
"intraday",0,0,0,0,0,9.94025187741264e-06
"intrahippocampal",0,0,0,0,0,9.94025187741264e-06
"intraindividual",0,0,0,0,0,9.94025187741264e-06
"intramolecularly",0,0,0,0,0,9.94025187741264e-06
"intratumoural",0,0,0,0,0,4.97012593870632e-05
"intravital",0,0,0,0,0,1.98805037548253e-05
"intrelated",0,0,0,0,0,9.94025187741264e-06
"intricacies",0,0,0,0,0,9.94025187741264e-06
"introductions",0,0,0,0,0,5.96415112644758e-05
"intruders",0,0,0,0,0,9.94025187741264e-06
"intuition",0,0,0,0,0,9.94025187741264e-06
"inundation",0,0,0,0,0,1.98805037548253e-05
"invader",0,0,0,0,0,2.98207556322379e-05
"invagination",0,0,0,0,0,9.94025187741264e-06
"invariabilityespecially",0,0,0,0,0,9.94025187741264e-06
"invariance",0,0,0,0,0,7.95220150193011e-05
"inventing",0,0,0,0,0,9.94025187741264e-06
"inventors",0,0,0,0,0,9.94025187741264e-06
"inversionsymmetry",0,0,0,0,0,6.95817631418885e-05
"invert",0,0,0,0,0,9.94025187741264e-06
"invertedrepeat",0,0,0,0,0,2.98207556322379e-05
"invest",0,0,0,0,0,9.94025187741264e-06
"investigacion",0,0,0,0,0,2.98207556322379e-05
"investigação",0,0,0,0,0,9.94025187741264e-06
"investing",0,0,0,0,0,9.94025187741264e-06
"invidumed",0,0,0,0,0,9.94025187741264e-06
"invigoration",0,0,0,0,0,9.94025187741264e-06
"inzhechik",0,0,0,0,0,9.94025187741264e-06
"ioannidis",0,0,0,0,0,9.94025187741264e-06
"ioannina",0,0,0,0,0,1.98805037548253e-05
"iolike",0,0,0,0,0,1.98805037548253e-05
"iomcnr",0,0,0,0,0,9.94025187741264e-06
"ionica",0,0,0,0,0,9.94025187741264e-06
"ionis",0,0,0,0,0,1.98805037548253e-05
"ionq",0,0,0,0,0,1.98805037548253e-05
"ior",0,0,0,0,0,9.94025187741264e-06
"iosi",0,0,0,0,0,9.94025187741264e-06
"iotaes",0,0,0,0,0,9.94025187741264e-06
"ipac",0,0,0,0,0,9.94025187741264e-06
"ipag",0,0,0,0,0,3.97610075096505e-05
"ipah",0,0,0,0,0,7.95220150193011e-05
"ipahs",0,0,0,0,0,1.98805037548253e-05
"ipatimup",0,0,0,0,0,9.94025187741264e-06
"ipbes",0,0,0,0,0,1.98805037548253e-05
"ipcc",0,0,0,0,0,9.94025187741264e-06
"ipccs",0,0,0,0,0,9.94025187741264e-06
"ipen",0,0,0,0,0,9.94025187741264e-06
"ipk",0,0,0,0,0,9.94025187741264e-06
"ipmb",0,0,0,0,0,9.94025187741264e-06
"ipq",0,0,0,0,0,9.94025187741264e-06
"iprmediated",0,0,0,0,0,9.94025187741264e-06
"iprs",0,0,0,0,0,1.98805037548253e-05
"ipsl",0,0,0,0,0,1.98805037548253e-05
"ipswich",0,0,0,0,0,9.94025187741264e-06
"ipsych",0,0,0,0,0,9.94025187741264e-06
"iptfhls",0,0,0,0,0,9.94025187741264e-06
"iqst",0,0,0,0,0,9.94025187741264e-06
"iram",0,0,0,0,0,9.94025187741264e-06
"iran",0,0,0,0,0,1.98805037548253e-05
"iras",0,0,0,0,0,9.94025187741264e-06
"irb",0,0,0,0,0,1.98805037548253e-05
"ircan",0,0,0,0,0,9.94025187741264e-06
"irccs",0,0,0,0,0,8.94622668967137e-05
"irccsistituto",0,0,0,0,0,9.94025187741264e-06
"ircm",0,0,0,0,0,1.98805037548253e-05
"ircss",0,0,0,0,0,9.94025187741264e-06
"irdmuséum",0,0,0,0,0,9.94025187741264e-06
"ireαmkk",0,0,0,0,0,9.94025187741264e-06
"irfu",0,0,0,0,0,2.98207556322379e-05
"irfusap",0,0,0,0,0,9.94025187741264e-06
"irhoud",0,0,0,0,0,7.95220150193011e-05
"irianto",0,0,0,0,0,9.94025187741264e-06
"iridoid",0,0,0,0,0,9.94025187741264e-06
"irie",0,0,0,0,0,9.94025187741264e-06
"irinotecan",0,0,0,0,0,9.94025187741264e-06
"irislike",0,0,0,0,0,1.98805037548253e-05
"irkutsk",0,0,0,0,0,1.98805037548253e-05
"ironmediated",0,0,0,0,0,9.94025187741264e-06
"ironoxo",0,0,0,0,0,9.94025187741264e-06
"ironpeak",0,0,0,0,0,2.98207556322379e-05
"ironplatinum",0,0,0,0,0,9.94025187741264e-06
"irons",0,0,0,0,0,9.94025187741264e-06
"ironstarvation",0,0,0,0,0,9.94025187741264e-06
"ironsulfur",0,0,0,0,0,2.98207556322379e-05
"irrigated",0,0,0,0,0,9.94025187741264e-06
"irrigation",0,0,0,0,0,2.98207556322379e-05
"irrua",0,0,0,0,0,1.98805037548253e-05
"irscenter",0,0,0,0,0,9.94025187741264e-06
"irvinsellers",0,0,0,0,0,2.98207556322379e-05
"isa",0,0,0,0,0,9.94025187741264e-06
"isaac",0,0,0,0,0,3.97610075096505e-05
"isac",0,0,0,0,0,9.94025187741264e-06
"isar",0,0,0,0,0,2.98207556322379e-05
"isare",0,0,0,0,0,9.94025187741264e-06
"isbell",0,0,0,0,0,9.94025187741264e-06
"ischaemiainduced",0,0,0,0,0,9.94025187741264e-06
"iscs",0,0,0,0,0,3.97610075096505e-05
"isea",0,0,0,0,0,2.98207556322379e-05
"isenburg",0,0,0,0,0,9.94025187741264e-06
"iseppon",0,0,0,0,0,9.94025187741264e-06
"iseq",0,0,0,0,0,9.94025187741264e-06
"ishaq",0,0,0,0,0,1.98805037548253e-05
"ishaque",0,0,0,0,0,9.94025187741264e-06
"ishchenko",0,0,0,0,0,9.94025187741264e-06
"ishibashi",0,0,0,0,0,9.94025187741264e-06
"ishiguro",0,0,0,0,0,9.94025187741264e-06
"ishisaki",0,0,0,0,0,9.94025187741264e-06
"ishitani",0,0,0,0,0,9.94025187741264e-06
"ishizaki",0,0,0,0,0,9.94025187741264e-06
"ishizu",0,0,0,0,0,9.94025187741264e-06
"ishizuka",0,0,0,0,0,9.94025187741264e-06
"isiao",0,0,0,0,0,9.94025187741264e-06
"isingtype",0,0,0,0,0,9.94025187741264e-06
"islandcontaining",0,0,0,0,0,9.94025187741264e-06
"ismailia",0,0,0,0,0,9.94025187741264e-06
"isochemical",0,0,0,0,0,9.94025187741264e-06
"isolatespecific",0,0,0,0,0,9.94025187741264e-06
"isomerizationa",0,0,0,0,0,9.94025187741264e-06
"isostatic",0,0,0,0,0,1.98805037548253e-05
"isoya",0,0,0,0,0,9.94025187741264e-06
"ispat",0,0,0,0,0,9.94025187741264e-06
"ispc",0,0,0,0,0,9.94025187741264e-06
"israelitisches",0,0,0,0,0,9.94025187741264e-06
"isterre",0,0,0,0,0,9.94025187741264e-06
"istván",0,0,0,0,0,9.94025187741264e-06
"iswi",0,0,0,0,0,3.97610075096505e-05
"italiana",0,0,0,0,0,1.98805037548253e-05
"italiano",0,0,0,0,0,1.98805037548253e-05
"itami",0,0,0,0,0,9.94025187741264e-06
"iterated",0,0,0,0,0,9.94025187741264e-06
"iteration",0,0,0,0,0,9.94025187741264e-06
"iterations",0,0,0,0,0,9.94025187741264e-06
"iteratively",0,0,0,0,0,9.94025187741264e-06
"itfg",0,0,0,0,0,9.94025187741264e-06
"itinerant",0,0,0,0,0,9.94025187741264e-06
"itzkovitz",0,0,0,0,0,9.94025187741264e-06
"iucn",0,0,0,0,0,1.98805037548253e-05
"iugsiagc",0,0,0,0,0,9.94025187741264e-06
"ivashkiv",0,0,0,0,0,9.94025187741264e-06
"ives",0,0,0,0,0,9.94025187741264e-06
"iveziѽ",0,0,0,0,0,9.94025187741264e-06
"ivics",0,0,0,0,0,9.94025187741264e-06
"iwata",0,0,0,0,0,1.98805037548253e-05
"iype",0,0,0,0,0,9.94025187741264e-06
"izadmehr",0,0,0,0,0,9.94025187741264e-06
"izarzugaza",0,0,0,0,0,9.94025187741264e-06
"iziko",0,0,0,0,0,9.94025187741264e-06
"izmir",0,0,0,0,0,9.94025187741264e-06
"izzo",0,0,0,0,0,9.94025187741264e-06
"iѽ",0,0,0,0,0,9.94025187741264e-06
"jabado",0,0,0,0,0,1.98805037548253e-05
"jabotinsky",0,0,0,0,0,9.94025187741264e-06
"jac",0,0,0,0,0,9.94025187741264e-06
"jacchus",0,0,0,0,0,9.94025187741264e-06
"jaciwzurakowsky",0,0,0,0,0,9.94025187741264e-06
"jackman",0,0,0,0,0,9.94025187741264e-06
"jacobi",0,0,0,0,0,9.94025187741264e-06
"jacomegalarza",0,0,0,0,0,9.94025187741264e-06
"jacqmin",0,0,0,0,0,9.94025187741264e-06
"jad",0,0,0,0,0,9.94025187741264e-06
"jae",0,0,0,0,0,1.98805037548253e-05
"jafarnejad",0,0,0,0,0,9.94025187741264e-06
"jaffrey",0,0,0,0,0,9.94025187741264e-06
"jaffé",0,0,0,0,0,9.94025187741264e-06
"jag",0,0,0,0,0,9.94025187741264e-06
"jah",0,0,0,0,0,9.94025187741264e-06
"jahchan",0,0,0,0,0,9.94025187741264e-06
"jaishankar",0,0,0,0,0,9.94025187741264e-06
"jakarta",0,0,0,0,0,9.94025187741264e-06
"jakrot",0,0,0,0,0,9.94025187741264e-06
"jakubowska",0,0,0,0,0,9.94025187741264e-06
"jakucs",0,0,0,0,0,9.94025187741264e-06
"jamaica",0,0,0,0,0,1.98805037548253e-05
"jamalhanjani",0,0,0,0,0,2.98207556322379e-05
"jambhekar",0,0,0,0,0,1.98805037548253e-05
"jamesfranckstraѽ",0,0,0,0,0,1.98805037548253e-05
"jamison",0,0,0,0,0,9.94025187741264e-06
"jamstec",0,0,0,0,0,9.94025187741264e-06
"jandzik",0,0,0,0,0,9.94025187741264e-06
"janech",0,0,0,0,0,9.94025187741264e-06
"janela",0,0,0,0,0,9.94025187741264e-06
"janes",0,0,0,0,0,2.98207556322379e-05
"janesville",0,0,0,0,0,9.94025187741264e-06
"janet",0,0,0,0,0,9.94025187741264e-06
"janetka",0,0,0,0,0,9.94025187741264e-06
"jangcondell",0,0,0,0,0,9.94025187741264e-06
"jani",0,0,0,0,0,9.94025187741264e-06
"janicot",0,0,0,0,0,9.94025187741264e-06
"janicskó",0,0,0,0,0,9.94025187741264e-06
"janjigian",0,0,0,0,0,9.94025187741264e-06
"jankucapova",0,0,0,0,0,9.94025187741264e-06
"janni",0,0,0,0,0,9.94025187741264e-06
"jantsch",0,0,0,0,0,9.94025187741264e-06
"januliene",0,0,0,0,0,9.94025187741264e-06
"jaouen",0,0,0,0,0,9.94025187741264e-06
"japaridze",0,0,0,0,0,9.94025187741264e-06
"jara",0,0,0,0,0,9.94025187741264e-06
"jaranowski",0,0,0,0,0,9.94025187741264e-06
"jarilloherrero",0,0,0,0,0,9.94025187741264e-06
"jarrett",0,0,0,0,0,1.98805037548253e-05
"jarrossay",0,0,0,0,0,9.94025187741264e-06
"jarvik",0,0,0,0,0,9.94025187741264e-06
"jasmine",0,0,0,0,0,3.97610075096505e-05
"jasri",0,0,0,0,0,9.94025187741264e-06
"jastrow",0,0,0,0,0,9.94025187741264e-06
"java",0,0,0,0,0,9.94025187741264e-06
"javaid",0,0,0,0,0,9.94025187741264e-06
"javeri",0,0,0,0,0,9.94025187741264e-06
"javeriana",0,0,0,0,0,1.98805037548253e-05
"jawahar",0,0,0,0,0,9.94025187741264e-06
"jawed",0,0,0,0,0,1.98805037548253e-05
"jawless",0,0,0,0,0,1.98805037548253e-05
"jaya",0,0,0,0,0,2.98207556322379e-05
"jazayeri",0,0,0,0,0,2.98207556322379e-05
"jbased",0,0,0,0,0,9.94025187741264e-06
"jbc",0,0,0,0,0,9.94025187741264e-06
"jci",0,0,0,0,0,9.94025187741264e-06
"jcr",0,0,0,0,0,1.98805037548253e-05
"jcy",0,0,0,0,0,9.94025187741264e-06
"jde",0,0,0,0,0,9.94025187741264e-06
"jeanantoine",0,0,0,0,0,9.94025187741264e-06
"jeb",0,0,0,0,0,2.98207556322379e-05
"jebel",0,0,0,0,0,6.95817631418885e-05
"jebsen",0,0,0,0,0,3.97610075096505e-05
"jeddah",0,0,0,0,0,6.95817631418885e-05
"jedicke",0,0,0,0,0,9.94025187741264e-06
"jedrusik",0,0,0,0,0,9.94025187741264e-06
"jeffery",0,0,0,0,0,1.98805037548253e-05
"jefferys",0,0,0,0,0,9.94025187741264e-06
"jehin",0,0,0,0,0,9.94025187741264e-06
"jellen",0,0,0,0,0,1.98805037548253e-05
"jeltema",0,0,0,0,0,9.94025187741264e-06
"jep",0,0,0,0,0,9.94025187741264e-06
"jeppson",0,0,0,0,0,9.94025187741264e-06
"jercog",0,0,0,0,0,9.94025187741264e-06
"jeremiah",0,0,0,0,0,9.94025187741264e-06
"jerkstrand",0,0,0,0,0,9.94025187741264e-06
"jermak",0,0,0,0,0,9.94025187741264e-06
"jernas",0,0,0,0,0,9.94025187741264e-06
"jero",0,0,0,0,0,9.94025187741264e-06
"jessberger",0,0,0,0,0,9.94025187741264e-06
"jettison",0,0,0,0,0,9.94025187741264e-06
"jex",0,0,0,0,0,9.94025187741264e-06
"jfb",0,0,0,0,0,9.94025187741264e-06
"jfj",0,0,0,0,0,9.94025187741264e-06
"jgb",0,0,0,0,0,9.94025187741264e-06
"jha",0,0,0,0,0,3.97610075096505e-05
"jhk",0,0,0,0,0,9.94025187741264e-06
"jhongli",0,0,0,0,0,9.94025187741264e-06
"jhun",0,0,0,0,0,9.94025187741264e-06
"jiangnan",0,0,0,0,0,9.94025187741264e-06
"jiangsu",0,0,0,0,0,2.98207556322379e-05
"jib",0,0,0,0,0,9.94025187741264e-06
"jie",0,0,0,0,0,9.94025187741264e-06
"jiggle",0,0,0,0,0,9.94025187741264e-06
"jih",0,0,0,0,0,9.94025187741264e-06
"jikomes",0,0,0,0,0,9.94025187741264e-06
"jill",0,0,0,0,0,2.98207556322379e-05
"jimenezsainz",0,0,0,0,0,9.94025187741264e-06
"jiménez",0,0,0,0,0,9.94025187741264e-06
"jiménezforteza",0,0,0,0,0,9.94025187741264e-06
"jinan",0,0,0,0,0,2.98207556322379e-05
"jinek",0,0,0,0,0,9.94025187741264e-06
"jingzhou",0,0,0,0,0,9.94025187741264e-06
"jinsha",0,0,0,0,0,9.94025187741264e-06
"jinzhou",0,0,0,0,0,9.94025187741264e-06
"jishage",0,0,0,0,0,9.94025187741264e-06
"jiskra",0,0,0,0,0,9.94025187741264e-06
"jjf",0,0,0,0,0,9.94025187741264e-06
"jjy",0,0,0,0,0,9.94025187741264e-06
"jkc",0,0,0,0,0,9.94025187741264e-06
"jky",0,0,0,0,0,9.94025187741264e-06
"jla",0,0,0,0,0,9.94025187741264e-06
"jma",0,0,0,0,0,2.98207556322379e-05
"jmd",0,0,0,0,0,9.94025187741264e-06
"jmg",0,0,0,0,0,1.98805037548253e-05
"jmjd",0,0,0,0,0,1.98805037548253e-05
"joanne",0,0,0,0,0,9.94025187741264e-06
"joannesboyau",0,0,0,0,0,1.98805037548253e-05
"jobin",0,0,0,0,0,9.94025187741264e-06
"jochum",0,0,0,0,0,9.94025187741264e-06
"johannesburg",0,0,0,0,0,2.98207556322379e-05
"jolma",0,0,0,0,0,9.94025187741264e-06
"jonas",0,0,0,0,0,1.98805037548253e-05
"jondelius",0,0,0,0,0,9.94025187741264e-06
"joner",0,0,0,0,0,9.94025187741264e-06
"jongo",0,0,0,0,0,9.94025187741264e-06
"jonjiѽ",0,0,0,0,0,9.94025187741264e-06
"jonker",0,0,0,0,0,1.98805037548253e-05
"joo",0,0,0,0,0,2.98207556322379e-05
"jordano",0,0,0,0,0,9.94025187741264e-06
"jorissen",0,0,0,0,0,9.94025187741264e-06
"josephs",0,0,0,0,0,9.94025187741264e-06
"josephstelzmannstraѽ",0,0,0,0,0,9.94025187741264e-06
"josifova",0,0,0,0,0,9.94025187741264e-06
"joss",0,0,0,0,0,9.94025187741264e-06
"josé",0,0,0,0,0,3.97610075096505e-05
"joti",0,0,0,0,0,9.94025187741264e-06
"joules",0,0,0,0,0,2.98207556322379e-05
"joung",0,0,0,0,0,3.97610075096505e-05
"jousilahti",0,0,0,0,0,9.94025187741264e-06
"jowzaee",0,0,0,0,0,9.94025187741264e-06
"joyeux",0,0,0,0,0,9.94025187741264e-06
"joystick",0,0,0,0,0,9.94025187741264e-06
"joão",0,0,0,0,0,9.94025187741264e-06
"jpam",0,0,0,0,0,9.94025187741264e-06
"jpm",0,0,0,0,0,9.94025187741264e-06
"jpu",0,0,0,0,0,1.98805037548253e-05
"jpy",0,0,0,0,0,9.94025187741264e-06
"jst",0,0,0,0,0,3.97610075096505e-05
"jtk",0,0,0,0,0,1.98805037548253e-05
"jts",0,0,0,0,0,9.94025187741264e-06
"juelich",0,0,0,0,0,1.98805037548253e-05
"juette",0,0,0,0,0,9.94025187741264e-06
"juettemann",0,0,0,0,0,3.97610075096505e-05
"jugold",0,0,0,0,0,9.94025187741264e-06
"juhl",0,0,0,0,0,9.94025187741264e-06
"juhász",0,0,0,0,0,9.94025187741264e-06
"jukema",0,0,0,0,0,9.94025187741264e-06
"jukkolavuorinen",0,0,0,0,0,9.94025187741264e-06
"jule",0,0,0,0,0,1.98805037548253e-05
"juliane",0,0,0,0,0,4.97012593870632e-05
"juliáhernández",0,0,0,0,0,9.94025187741264e-06
"jumpponen",0,0,0,0,0,9.94025187741264e-06
"junb",0,0,0,0,0,9.94025187741264e-06
"juneja",0,0,0,0,0,9.94025187741264e-06
"jungiusstraѽ",0,0,0,0,0,9.94025187741264e-06
"jungmann",0,0,0,0,0,1.98805037548253e-05
"junium",0,0,0,0,0,9.94025187741264e-06
"junker",0,0,0,0,0,2.98207556322379e-05
"jupiterlike",0,0,0,0,0,9.94025187741264e-06
"jurado",0,0,0,0,0,9.94025187741264e-06
"jurburg",0,0,0,0,0,9.94025187741264e-06
"jurelevicius",0,0,0,0,0,9.94025187741264e-06
"jurman",0,0,0,0,0,9.94025187741264e-06
"jussieu",0,0,0,0,0,3.97610075096505e-05
"justusvonliebig",0,0,0,0,0,9.94025187741264e-06
"jutland",0,0,0,0,0,9.94025187741264e-06
"juxtapose",0,0,0,0,0,9.94025187741264e-06
"juzokaite",0,0,0,0,0,9.94025187741264e-06
"juárez",0,0,0,0,0,9.94025187741264e-06
"jwm",0,0,0,0,0,9.94025187741264e-06
"jww",0,0,0,0,0,9.94025187741264e-06
"jyothi",0,0,0,0,0,9.94025187741264e-06
"jägerschmidt",0,0,0,0,0,9.94025187741264e-06
"järvelin",0,0,0,0,0,9.94025187741264e-06
"jósa",0,0,0,0,0,9.94025187741264e-06
"jörg",0,0,0,0,0,9.94025187741264e-06
"kaaks",0,0,0,0,0,9.94025187741264e-06
"kaastra",0,0,0,0,0,9.94025187741264e-06
"kabana",0,0,0,0,0,9.94025187741264e-06
"kabas",0,0,0,0,0,9.94025187741264e-06
"kabata",0,0,0,0,0,9.94025187741264e-06
"kabe",0,0,0,0,0,9.94025187741264e-06
"kabisch",0,0,0,0,0,9.94025187741264e-06
"kacprzak",0,0,0,0,0,9.94025187741264e-06
"kaczan",0,0,0,0,0,9.94025187741264e-06
"kaczmarek",0,0,0,0,0,9.94025187741264e-06
"kaczorowski",0,0,0,0,0,9.94025187741264e-06
"kadiri",0,0,0,0,0,9.94025187741264e-06
"kadıköy",0,0,0,0,0,9.94025187741264e-06
"kaemba",0,0,0,0,0,9.94025187741264e-06
"kaestner",0,0,0,0,0,9.94025187741264e-06
"kaffenberger",0,0,0,0,0,9.94025187741264e-06
"kafsack",0,0,0,0,0,9.94025187741264e-06
"kahali",0,0,0,0,0,9.94025187741264e-06
"kahsai",0,0,0,0,0,9.94025187741264e-06
"kaidonis",0,0,0,0,0,9.94025187741264e-06
"kain",0,0,0,0,0,9.94025187741264e-06
"kaiserbunbury",0,0,0,0,0,9.94025187741264e-06
"kaist",0,0,0,0,0,9.94025187741264e-06
"kaithakottil",0,0,0,0,0,9.94025187741264e-06
"kajaanintie",0,0,0,0,0,9.94025187741264e-06
"kajinocho",0,0,0,0,0,9.94025187741264e-06
"kakavand",0,0,0,0,0,9.94025187741264e-06
"kalaczynski",0,0,0,0,0,9.94025187741264e-06
"kalaga",0,0,0,0,0,9.94025187741264e-06
"kalaghatgi",0,0,0,0,0,9.94025187741264e-06
"kalienkova",0,0,0,0,0,9.94025187741264e-06
"kalinkin",0,0,0,0,0,9.94025187741264e-06
"kalkan",0,0,0,0,0,9.94025187741264e-06
"kallman",0,0,0,0,0,9.94025187741264e-06
"kalousi",0,0,0,0,0,9.94025187741264e-06
"kalucka",0,0,0,0,0,9.94025187741264e-06
"kamai",0,0,0,0,0,9.94025187741264e-06
"kamenice",0,0,0,0,0,1.98805037548253e-05
"kamerkar",0,0,0,0,0,9.94025187741264e-06
"kameshima",0,0,0,0,0,9.94025187741264e-06
"kamigoricho",0,0,0,0,0,9.94025187741264e-06
"kamineguro",0,0,0,0,0,9.94025187741264e-06
"kamitaki",0,0,0,0,0,9.94025187741264e-06
"kamiyamacho",0,0,0,0,0,9.94025187741264e-06
"kammertoens",0,0,0,0,0,9.94025187741264e-06
"kamstrup",0,0,0,0,0,9.94025187741264e-06
"kanagawaken",0,0,0,0,0,9.94025187741264e-06
"kanai",0,0,0,0,0,9.94025187741264e-06
"kanashova",0,0,0,0,0,9.94025187741264e-06
"kanazawaku",0,0,0,0,0,1.98805037548253e-05
"kanbar",0,0,0,0,0,9.94025187741264e-06
"kanda",0,0,0,0,0,9.94025187741264e-06
"kandala",0,0,0,0,0,9.94025187741264e-06
"kandang",0,0,0,0,0,9.94025187741264e-06
"kandhasamy",0,0,0,0,0,9.94025187741264e-06
"kankare",0,0,0,0,0,9.94025187741264e-06
"kannan",0,0,0,0,0,9.94025187741264e-06
"kanner",0,0,0,0,0,9.94025187741264e-06
"kanobili",0,0,0,0,0,9.94025187741264e-06
"kanoni",0,0,0,0,0,9.94025187741264e-06
"kantoff",0,0,0,0,0,9.94025187741264e-06
"kanton",0,0,0,0,0,9.94025187741264e-06
"kantonsspital",0,0,0,0,0,9.94025187741264e-06
"kanté",0,0,0,0,0,9.94025187741264e-06
"kanásznagy",0,0,0,0,0,9.94025187741264e-06
"kaohsiung",0,0,0,0,0,2.98207556322379e-05
"kapalczynska",0,0,0,0,0,9.94025187741264e-06
"kapeldreef",0,0,0,0,0,1.98805037548253e-05
"kaplanis",0,0,0,0,0,9.94025187741264e-06
"kaplitt",0,0,0,0,0,9.94025187741264e-06
"kapodistrian",0,0,0,0,0,9.94025187741264e-06
"kapoun",0,0,0,0,0,9.94025187741264e-06
"kara",0,0,0,0,0,9.94025187741264e-06
"karaca",0,0,0,0,0,9.94025187741264e-06
"karachi",0,0,0,0,0,6.95817631418885e-05
"karaderi",0,0,0,0,0,9.94025187741264e-06
"karakoram",0,0,0,0,0,9.94025187741264e-06
"karakousis",0,0,0,0,0,1.98805037548253e-05
"karaleftheri",0,0,0,0,0,9.94025187741264e-06
"karaman",0,0,0,0,0,9.94025187741264e-06
"karapetyan",0,0,0,0,0,9.94025187741264e-06
"karasik",0,0,0,0,0,4.97012593870632e-05
"karch",0,0,0,0,0,9.94025187741264e-06
"karczewski",0,0,0,0,0,5.96415112644758e-05
